product_id,total_reviews,avg_rating,high_risk_reviews,high_risk_rate,avg_risk_score,total_helpful_votes,main_issue,recommended_action
B0002M5JNY,3,5.0,0,0.0,19.0,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01MSMPDNH,5,4.8,0,0.0,18.8,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00LH6I3HI,4,4.75,0,0.0,18.75,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B09FFS291Y,4,5.0,0,0.0,18.75,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0797Q1D4B,4,5.0,0,0.0,18.75,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01LR89DBU,4,5.0,0,0.0,18.75,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B078WZGPDB,4,5.0,0,0.0,18.75,8,Positive feedback,Use positive feedback themes in marketing and product positioning.
B06W588LSQ,3,5.0,0,0.0,18.666666666666668,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B000GCVVWI,3,4.666666666666667,0,0.0,18.666666666666668,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01183QQDW,3,5.0,0,0.0,18.666666666666668,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B001UZ31SC,4,4.5,0,0.0,18.5,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0C7DDP1MW,4,4.75,0,0.0,18.5,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01DP8QD22,9,4.777777777777778,0,0.0,18.444444444444443,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07F27DK7C,3,4.666666666666667,0,0.0,18.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07HMBYWF5,3,4.666666666666667,0,0.0,18.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00ENBZZSO,3,4.333333333333333,0,0.0,18.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B087F14JSH,3,5.0,0,0.0,18.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B06XK5RJMR,3,4.666666666666667,0,0.0,18.333333333333332,7,Positive feedback,Use positive feedback themes in marketing and product positioning.
B005FMUBLG,4,4.75,0,0.0,18.25,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0C9CWKY9G,20,5.0,0,0.0,18.15,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00KL0HV56,7,4.857142857142857,0,0.0,18.142857142857142,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08S1LWF9V,3,4.666666666666667,0,0.0,18.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01AG8P0KK,6,5.0,0,0.0,18.0,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B083TGF5D5,3,5.0,0,0.0,18.0,9,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00XTW44GM,4,4.75,0,0.0,18.0,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B099BLC99J,3,4.333333333333333,0,0.0,18.0,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01FTFFNKM,3,5.0,0,0.0,18.0,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B000GCNE2I,3,5.0,0,0.0,18.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01MTQ5C17,3,5.0,0,0.0,18.0,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07FXGD735,3,5.0,0,0.0,18.0,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00I3VRV82,3,5.0,0,0.0,18.0,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B095XFSK8W,4,5.0,0,0.0,18.0,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01IWR7ZZA,3,5.0,0,0.0,18.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B076HYJTWK,3,5.0,0,0.0,18.0,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B009G4BYX8,3,4.666666666666667,0,0.0,18.0,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B06XHJ743Q,5,5.0,0,0.0,17.8,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07TJBBF8D,4,4.5,0,0.0,17.75,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01DN6K390,4,4.75,0,0.0,17.75,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07RQYT93N,9,5.0,0,0.0,17.666666666666668,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0888TZ9W6,6,5.0,0,0.0,17.5,12,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00NPF64L6,4,4.75,0,0.0,17.5,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07V6F1TK2,4,4.75,0,0.0,17.5,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00DYIEIVC,4,4.75,0,0.0,17.5,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B010813796,7,4.714285714285714,0,0.0,17.428571428571427,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B071SDPZ3Z,5,4.8,0,0.0,17.4,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B074P4NNS2,3,4.666666666666667,0,0.0,17.333333333333332,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B082WSXXND,3,5.0,0,0.0,17.333333333333332,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B009A2YIWU,3,5.0,0,0.0,17.333333333333332,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B073VHSN5M,3,5.0,0,0.0,17.333333333333332,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07Y5G5JYL,3,5.0,0,0.0,17.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08B1PR9C7,5,5.0,0,0.0,17.2,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00I6VWV1Q,3,5.0,0,0.0,17.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0861H3GMN,3,4.666666666666667,0,0.0,17.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00YR9C3HS,3,5.0,0,0.0,17.0,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01N0WTTZS,3,5.0,0,0.0,17.0,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0854RJQ9B,3,5.0,0,0.0,17.0,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0189OQF8Y,4,5.0,0,0.0,17.0,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01I24RSH8,3,5.0,0,0.0,17.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07J3H27BJ,3,4.666666666666667,0,0.0,17.0,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00ZQ2ZF3E,3,5.0,0,0.0,17.0,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00YZ0XOWC,4,5.0,0,0.0,17.0,5,Positive feedback,Use positive feedback themes in marketing and product positioning.
B005BZQHEC,6,5.0,0,0.0,16.833333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B081GKGWSS,4,4.75,0,0.0,16.75,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07ZS7K6GZ,3,5.0,0,0.0,16.666666666666668,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08KLD4SVT,3,4.666666666666667,0,0.0,16.666666666666668,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B081M18NMK,3,4.666666666666667,0,0.0,16.666666666666668,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01MTKLSFV,5,5.0,0,0.0,16.6,6,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01IPXUIDC,6,4.833333333333333,0,0.0,16.5,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B087D1YQ2H,4,5.0,0,0.0,16.5,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00KECQ8BY,3,5.0,0,0.0,16.333333333333332,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0791G8SKW,3,4.666666666666667,0,0.0,16.333333333333332,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08LXJYHSN,3,4.666666666666667,0,0.0,16.333333333333332,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01F6XBNWY,3,4.666666666666667,0,0.0,16.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B000NJJFBI,3,5.0,0,0.0,16.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07JFQZLGL,3,4.666666666666667,0,0.0,16.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01JLDWKJA,3,5.0,0,0.0,16.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B06XNN2ZD6,3,4.666666666666667,0,0.0,16.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B071VXBYZ9,3,4.666666666666667,0,0.0,16.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00IFMA3PW,5,5.0,0,0.0,16.2,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B09HMXY36F,4,5.0,0,0.0,16.0,5,Positive feedback,Use positive feedback themes in marketing and product positioning.
B005DJIEFQ,4,5.0,0,0.0,16.0,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07PWJRXZY,7,5.0,0,0.0,15.857142857142858,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00HLWOHFE,4,5.0,0,0.0,15.75,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B014DH4FTC,4,5.0,0,0.0,15.75,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01FPUULM6,3,5.0,0,0.0,15.666666666666666,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07Q633P8S,3,5.0,0,0.0,15.666666666666666,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B06XD9QCPV,3,5.0,0,0.0,15.666666666666666,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00W2EASCC,3,5.0,0,0.0,15.666666666666666,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B09B9VR2RK,3,5.0,0,0.0,15.666666666666666,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B082Q58ZTV,3,4.666666666666667,0,0.0,15.666666666666666,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B06Y5XQ6SJ,7,5.0,0,0.0,15.428571428571429,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00VG0RQCS,3,5.0,0,0.0,15.333333333333334,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08393CSHT,3,5.0,0,0.0,15.333333333333334,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B013F9YRNI,3,5.0,0,0.0,15.333333333333334,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00UCMO2U0,3,5.0,0,0.0,15.333333333333334,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B012O3DU7U,4,5.0,0,0.0,15.0,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07B28P2XK,5,5.0,0,0.0,15.0,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01N47XMWS,5,5.0,0,0.0,15.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0008F6QGO,3,5.0,0,0.0,15.0,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08JZG5WN6,4,5.0,0,0.0,14.75,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00X6P92OG,3,4.666666666666667,0,0.0,14.666666666666666,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B06XK8Z26Z,3,5.0,0,0.0,14.666666666666666,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00D3OX3EU,3,4.666666666666667,0,0.0,14.666666666666666,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B009NGDFSG,3,4.666666666666667,0,0.0,14.666666666666666,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08229K7VC,3,5.0,0,0.0,14.666666666666666,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01D9K4HME,3,4.666666666666667,0,0.0,14.666666666666666,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01BRVADG6,3,5.0,0,0.0,14.666666666666666,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B09DYL2V3R,3,5.0,0,0.0,14.666666666666666,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08SWV1X6D,4,5.0,0,0.0,14.5,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07XM732BN,3,5.0,0,0.0,14.0,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B011KJ084M,3,5.0,0,0.0,14.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07RWWQRB6,3,5.0,0,0.0,14.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B079197K1M,3,5.0,0,0.0,14.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07CV15PFN,3,5.0,0,0.0,14.0,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07CT4P342,3,5.0,0,0.0,14.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B071F82KR7,3,5.0,0,0.0,14.0,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
